,금융회사,상품명,세전이자율,세후이자율,세후이자(예시),최고우대금리,이자계산방식,기간,비교 공시일,담당부서 및 연락처,우대조건,가입대상.1,가입방법,만기후 이자율,기타유의사항,등급,cluster_km,우대사항정리,급여이체,마케팅동의,자동이체,카드실적,최초거래,주택청약,비대면,영업점,해당은행,이체횟수,만기,변동금리,이벤트,기타,나이,환경,신혼,반려인,직장인,여행
346,페퍼저축은행,회전정기예금 (1년단위 변동금리상품),4.10%,3.47%,"346,860",4.10%,단리,12개월,2023-11-03,예금담당자 03180159344 대출문의 15990722,*회전정기예금(회전주기 12개월): 매 1년마다 해당시점 정기예금 1년 금리 +0.1%로 자동연장되는 변동금리 상품(1년 단위 확정금리). 매 1년 경과 후 중도해지시 회전일로부터 1년 경과 시점까지는 정상이율 적용.,제한없음,영업점,"* 만기 후 1개월 이내 기간 : 최종 회전이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용",최소가입금액: 10만원 이상,5,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
347,페퍼저축은행,회전정기예금 (1년단위 변동금리상품),4.10%,3.47%,"353,453",4.10%,복리,12개월,2023-11-03,예금담당자 03180159344 대출문의 15990722,*회전정기예금(회전주기 12개월): 매 1년마다 해당시점 정기예금 1년 금리 +0.1%로 자동연장되는 변동금리 상품(1년 단위 확정금리). 매 1년 경과 후 중도해지시 회전일로부터 1년 경과 시점까지는 정상이율 적용.,제한없음,영업점,"* 만기 후 1개월 이내 기간 : 최종 회전이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용",최소가입금액: 10만원 이상,5,7,우대사항없음,,,,,,,,,,,,,,,,,,,,
348,페퍼저축은행,"회전정기예금 (인터넷, 모바일,비대면) (1년단위 변동금리상품)",4.10%,3.47%,"353,453",4.10%,복리,12개월,2023-11-03,예금담당자 03180159344 대출문의 15990722,*회전정기예금(회전주기 12개월): 매 1년마다 해당시점 정기예금 1년 금리 +0.1%로 자동연장되는 변동금리 상품(1년 단위 확정금리). 매 1년 경과 후 중도해지시 회전일로부터 1년 경과 시점까지는 정상이율 적용.,제한없음,온라인,"* 만기 후 1개월 이내 기간 : 최종 회전이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용",최소가입금액: 10만원 이상,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
349,페퍼저축은행,"회전정기예금 (인터넷, 모바일,비대면) (1년단위 변동금리상품)",4.10%,3.47%,"346,860",4.10%,단리,12개월,2023-11-03,예금담당자 03180159344 대출문의 15990722,*회전정기예금(회전주기 12개월): 매 1년마다 해당시점 정기예금 1년 금리 +0.1%로 자동연장되는 변동금리 상품(1년 단위 확정금리). 매 1년 경과 후 중도해지시 회전일로부터 1년 경과 시점까지는 정상이율 적용.,제한없음,온라인,"* 만기 후 1개월 이내 기간 : 최종 회전이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용",최소가입금액: 10만원 이상,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
350,페퍼저축은행,AI페퍼스배구사랑 회전정기예금 (1년단위 변동금리상품) (광주 및 전주지점 창구전용),4.10%,3.47%,"346,860",4.10%,단리,12개월,2023-11-03,예금담당자 03180159344 대출문의 15990722,*매 1년마다 해당시점 정기예금 1년 금리 +0.1%로 자동연장되는 변동금리 상품(1년 단위 확정금리). 매 1년 경과 후 중도해지시 회전일로부터 1년 경과 시점까지는 정상이율 적용.,제한없음,영업점,"* 만기 후 1개월 이내 기간 : 최종 회전이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용",최소가입금액: 10만원 이상,5,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
351,페퍼저축은행,AI페퍼스배구사랑 회전정기예금 (1년단위 변동금리상품) (광주 및 전주지점 창구전용),4.10%,3.47%,"353,453",4.10%,복리,12개월,2023-11-03,예금담당자 03180159344 대출문의 15990722,*매 1년마다 해당시점 정기예금 1년 금리 +0.1%로 자동연장되는 변동금리 상품(1년 단위 확정금리). 매 1년 경과 후 중도해지시 회전일로부터 1년 경과 시점까지는 정상이율 적용.,제한없음,영업점,"* 만기 후 1개월 이내 기간 : 최종 회전이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용",최소가입금액: 10만원 이상,5,7,우대사항없음,,,,,,,,,,,,,,,,,,,,
352,한화저축은행,한화e-회전정기예금,4.10%,3.47%,"346,860",4.10%,단리,12개월,2023-11-01,"재무관리팀, 0326575000",-,"인터넷뱅킹, 스마트폰뱅킹 전용",온라인,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
353,한화저축은행,한화e-회전정기예금,4.10%,3.47%,"353,453",4.10%,복리,12개월,2023-11-01,"재무관리팀, 0326575000",-,"인터넷뱅킹, 스마트폰뱅킹 전용",온라인,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
354,흥국저축은행,비대면 정기예금,4.10%,3.47%,"346,860",4.10%,단리,12개월,2023-11-09,"(경영지원팀, 051-925-2100)",없음,제한없음,온라인,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,2,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
355,흥국저축은행,비대면 정기예금,4.10%,3.47%,"353,453",4.10%,복리,12개월,2023-11-09,"(경영지원팀, 051-925-2100)",없음,제한없음,온라인,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
356,흥국저축은행,정기예금,4.10%,3.47%,"353,453",4.10%,복리,12개월,2023-11-09,"(경영지원팀, 051-925-2100)",없음,제한없음,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,2,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
357,흥국저축은행,정기예금,4.10%,3.47%,"346,860",4.10%,단리,12개월,2023-11-09,"(경영지원팀, 051-925-2100)",없음,제한없음,영업점,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,2,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
358,흥국저축은행,E-정기예금,4.10%,3.47%,"346,860",4.10%,단리,12개월,2023-11-09,"(경영지원팀, 051-925-2100)",없음,제한없음,온라인,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,2,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
359,흥국저축은행,E-정기예금,4.10%,3.47%,"353,453",4.10%,복리,12개월,2023-11-09,"(경영지원팀, 051-925-2100)",없음,제한없음,온라인,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
360,흥국저축은행,S-정기예금,4.10%,3.47%,"353,453",4.10%,복리,12개월,2023-11-09,"(경영지원팀, 051-925-2100)",없음,제한없음,온라인,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
361,흥국저축은행,S-정기예금,4.10%,3.47%,"346,860",4.10%,단리,12개월,2023-11-09,"(경영지원팀, 051-925-2100)",없음,제한없음,온라인,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,2,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
362,비엔케이저축은행,삼삼한정기예금(회전정기예금)(1년단위 변동금리),4.10%,3.47%,"353,453",4.10%,복리,12개월,2023-10-27,"경영기획부, 16449988",없음,제한없음,모두가능,"* 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용",없음,4,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
363,비엔케이저축은행,삼삼한정기예금(회전정기예금)(1년단위 변동금리),4.10%,3.47%,"346,860",4.10%,단리,12개월,2023-10-27,"경영기획부, 16449988",없음,제한없음,모두가능,"* 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용",없음,4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
364,비엔케이저축은행,"정기예금(비대면,인터넷,모바일)",4.10%,3.47%,"353,453",4.10%,복리,12개월,2023-10-27,"경영기획부, 16449988",없음,제한없음,온라인,"* 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용",없음,4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
365,비엔케이저축은행,"정기예금(비대면,인터넷,모바일)",4.10%,3.47%,"346,860",4.10%,단리,12개월,2023-10-27,"경영기획부, 16449988",없음,제한없음,온라인,"* 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용",없음,4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
366,CK저축은행,정기예금(춘천본점),4.10%,3.47%,"353,453",4.10%,복리,12개월,2023-11-07,"영업부,0332528411",없음,제한없음,영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,5,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
367,CK저축은행,정기예금(춘천본점),4.10%,3.47%,"346,860",4.10%,단리,12개월,2023-11-07,"영업부,0332528411",없음,제한없음,영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,5,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
368,케이비저축은행,KB e-plus 정기예금,4.10%,3.47%,"346,860",4.10%,단리,12개월,2023-11-07,"영업추진부, 0221468265",없음,제한없음,온라인,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 3~36개월 가입가능
- 가입금액 : 100만원이상",4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
369,케이비저축은행,KB e-plus 정기예금,4.10%,3.47%,"353,453",4.10%,복리,12개월,2023-11-07,"영업추진부, 0221468265",없음,제한없음,온라인,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 3~36개월 가입가능
- 가입금액 : 100만원이상",4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
370,케이비저축은행,KB회전식정기예금,4.10%,3.47%,"353,453",4.10%,복리,12개월,2023-11-07,"영업추진부, 0221468265",-만 65세이상 첫가입시 최초 1계좌에 한하여 우대금리 연 0.1%p적용,제한없음,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 가입기간 36개월로 매 회전주기(1년)마다 자동회전되는 회전정기예금(변동금리상품)
- 가입금액 : 100만원이상",4,7,우대사항없음,,,,,,,,,,,,,,,,,,,,
371,케이비저축은행,KB회전식정기예금,4.10%,3.47%,"346,860",4.10%,단리,12개월,2023-11-07,"영업추진부, 0221468265",-만 65세이상 첫가입시 최초 1계좌에 한하여 우대금리 연 0.1%p적용,제한없음,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 가입기간 36개월로 매 회전주기(1년)마다 자동회전되는 회전정기예금(변동금리상품)
- 가입금액 : 100만원이상",4,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
372,엠에스상호저축은행,e-정기예금,4.10%,3.47%,"346,860",4.10%,단리,12개월,2023-10-30,"기획회계팀,053-742-4411",없음,인터넷뱅킹 및 스마트폰 뱅킹 신청자,온라인,"- 1개월내 : 당초 약정금리와 당초 약정기간에 해당하는 현행금리 중 낮은 금리
- 1개월이후 : 보통예금이자율",해당없음,4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
373,엠에스상호저축은행,e-정기예금,4.10%,3.47%,"353,453",4.10%,복리,12개월,2023-10-30,"기획회계팀,053-742-4411",없음,인터넷뱅킹 및 스마트폰 뱅킹 신청자,온라인,"- 1개월내 : 당초 약정금리와 당초 약정기간에 해당하는 현행금리 중 낮은 금리
- 1개월이후 : 보통예금이자율",해당없음,4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
374,오에스비저축은행,인터넷정기예금,4.10%,3.47%,"346,860",4.10%,단리,12개월,2023-10-31,(예/적금) 고객지원팀 1644-0052 (공시) 전략분석팀 1644-0052,없음,제한없음,온라인,"-만기후 1개월 이내 : 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용
-만기후 1개월 경과 : 보통예금 금리 적용","-가입금액 : 10만원 이상
-시장금리에 변동없는 최초 약정금리로 이자 수령",4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
375,오에스비저축은행,인터넷정기예금,4.10%,3.47%,"353,453",4.10%,복리,12개월,2023-10-31,(예/적금) 고객지원팀 1644-0052 (공시) 전략분석팀 1644-0052,없음,제한없음,온라인,"-만기후 1개월 이내 : 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용
-만기후 1개월 경과 : 보통예금 금리 적용","-가입금액 : 10만원 이상
-시장금리에 변동없는 최초 약정금리로 이자 수령",4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
376,오에스비저축은행,정기예금,4.10%,3.47%,"346,860",4.10%,단리,12개월,2023-10-31,(예/적금) 고객지원팀 1644-0052 (공시) 전략분석팀 1644-0052,없음,제한없음,영업점,"-만기후 1개월 이내 : 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용
-만기후 1개월 경과 : 보통예금 금리 적용","-가입금액 : 10만원 이상
-시장금리에 변동없는 최초 약정금리로 이자 수령",4,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
377,오에스비저축은행,정기예금,4.10%,3.47%,"353,453",4.10%,복리,12개월,2023-10-31,(예/적금) 고객지원팀 1644-0052 (공시) 전략분석팀 1644-0052,없음,제한없음,영업점,"-만기후 1개월 이내 : 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용
-만기후 1개월 경과 : 보통예금 금리 적용","-가입금액 : 10만원 이상
-시장금리에 변동없는 최초 약정금리로 이자 수령",4,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
378,전북은행,JB 123 정기예금 (만기일시지급식),4.07%,3.44%,"344,320",4.37%,단리,12개월,2023-11-13,"마케팅추진부 마케팅추진팀, 063-250-7469 여신기획부, 063-250-7370 * 실제 상담은 인근 영업점이나 당행 콜센터(1588-4477)로 문의","자동재예치 우대이율 1회차 0.1%, 2회차 0.2%, 3회차 0.3%",실명의 개인 또는 개인사업자 (1인 다계좌 가입 가능함),온라인,"만기후 1개월 이하 : 만기일 현재 계약기간별 정기예금 실행이율 1/2
만기후 1개월 초과 : 연 0.01%","예금의 신규 : 인터넷뱅킹, 모바일뱅킹, 모바일웹, BDT
예금의 해지 : 인터넷뱅킹, 모바일뱅킹, 영업점
가입금액 최저 1백만원이상 고객별 5억원 이사 (다만 자동재예치시 이자 원가로 인한 5억원 초과는 가능), 계좌수 관계없이 가입가능",2,8,"* 해당은행 : 0.1% [자동재예치 회차당 0.1% 가산, 최대 3회]",,,,,,,,,0.1%,,,,,,,,,,,
379,평택상호저축은행,정기예금,4.07%,3.44%,"350,818",4.07%,복리,12개월,2023-03-09,"여신지원팀, 031-659-3382",해당사항 없음,제한없음,모두가능,보통예금 이율,보호금융상품 1인당 최고 5천만원,2,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
380,평택상호저축은행,정기예금(인뱅),4.07%,3.44%,"350,818",4.07%,복리,12개월,2023-03-09,"여신지원팀, 031-659-3382",해당사항 없음,제한없음,모두가능,보통예금 이율,보호금융상품 1인당 최고 5천만원,2,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
381,우리은행,WON플러스예금,4.05%,3.43%,"342,630",4.05%,단리,12개월,2023-10-20,"개인고객부, 1588-5000 부동산금융부, 1588-5000",해당사항 없음,실명의 개인,온라인,"만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기예금 금리","- 가입기간: 1~36개월
- 최소가입금액: 1만원 이상
- 만기일을 일,월 단위로 자유롭게 선택 가능
- 만기해지 시 신규일 당시 영업점과 인터넷 홈페이지에 고시된 계약기간별 금리 적용",1,8,우대사항없음,,,,,,,,,,,,,,,,,,,,
382,유안타저축은행,정기예금,4.05%,3.43%,"349,062",4.05%,복리,12개월,2023-10-25,"경영지원팀, 02-6022-3745",없음,제한없음,영업점,"만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리",없음,2,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
383,유안타저축은행,정기예금,4.05%,3.43%,"342,630",4.05%,단리,12개월,2023-10-25,"경영지원팀, 02-6022-3745",없음,제한없음,영업점,"만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리",없음,2,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
384,유안타저축은행,e-정기예금,4.05%,3.43%,"349,062",4.05%,복리,12개월,2023-10-25,"경영지원팀, 02-6022-3745",없음,제한없음,온라인,"만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리",없음,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
385,유안타저축은행,e-정기예금,4.05%,3.43%,"342,630",4.05%,단리,12개월,2023-10-25,"경영지원팀, 02-6022-3745",없음,제한없음,온라인,"만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리",없음,2,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
386,유안타저축은행,SB톡톡 정기예금 (비대면),4.05%,3.43%,"342,630",4.05%,단리,12개월,2023-10-25,"경영지원팀, 02-6022-3745",없음,제한없음,온라인,"만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리",없음,2,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
387,유안타저축은행,SB톡톡 정기예금 (비대면),4.05%,3.43%,"349,062",4.05%,복리,12개월,2023-10-25,"경영지원팀, 02-6022-3745",없음,제한없음,온라인,"만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리",없음,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
388,한국스탠다드차타드은행,e-그린세이브예금,4.05%,3.43%,"342,630",4.35%,단리,12개월,2023-10-20,SC제일은행 고객센터 1588-1599,1.SC제일은행 최초 거래 신규고객에 대하여 우대 이율을 제공함 (보너스이율0.2%) 2.SC제일마이백통장에서 출금하여 이 예금을 신규하는경우에 보너스이율을 제공함 (가입기간:1년제/ 보너스이율:0.1% / 만기해약하는 경우에 한해 보너스이율을 적용함),개인(개인사업자 포함),온라인,"만기 후 1개월: 약정이율의 50%
만기 후 1개월 초과 1년 이내: 약정이율의 30%
만기 후 1년 초과: 약정이율의 10%","디지털채널 전용상품 (인터넷, 모바일뱅킹)",1,8,"* 최초거래 : 0.2% [.SC제일은행 최초 거래 신규고객]
* 해당은행 : 0.1% [SC제일마이백통장에서 출금하여 예금 신규]",,,,,0.2%,,,,0.1%,,,,,,,,,,,
389,융창저축은행,회전식 정기예금 (변동금리),4.03%,3.41%,"340,940",4.03%,단리,12개월,2023-10-27,"경영기획팀, 02-2610-8048",없음,제한없음,영업점,"- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%","*변동금리상품-가입기간은 36개월이며, 가입 후 매1년 회전주기 단위로 변동금리 적용",5,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
390,융창저축은행,회전식 정기예금 (변동금리),4.03%,3.41%,"347,306",4.03%,복리,12개월,2023-10-27,"경영기획팀, 02-2610-8048",없음,제한없음,영업점,"- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%","*변동금리상품-가입기간은 36개월이며, 가입 후 매1년 회전주기 단위로 변동금리 적용",5,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
391,융창저축은행,e회전식 정기예금 (변동금리),4.03%,3.41%,"347,306",4.03%,복리,12개월,2023-10-27,"경영기획팀, 02-2610-8048",없음,제한없음,온라인,"- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%","*변동금리상품-가입기간은 36개월이며, 가입 후 매1년 회전주기 단위로 변동금리 적용",5,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
392,융창저축은행,e회전식 정기예금 (변동금리),4.03%,3.41%,"340,940",4.03%,단리,12개월,2023-10-27,"경영기획팀, 02-2610-8048",없음,제한없음,온라인,"- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%","*변동금리상품-가입기간은 36개월이며, 가입 후 매1년 회전주기 단위로 변동금리 적용",5,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
393,융창저축은행,SB톡톡 회전식 정기예금 (변동금리),4.03%,3.41%,"347,306",4.03%,복리,12개월,2023-10-27,"경영기획팀, 02-2610-8048",없음,제한없음,온라인,"- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%","*변동금리상품-가입기간은 36개월이며, 가입 후 매1년 회전주기 단위로 변동금리 적용",5,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
394,융창저축은행,SB톡톡 회전식 정기예금 (변동금리),4.03%,3.41%,"340,940",4.03%,단리,12개월,2023-10-27,"경영기획팀, 02-2610-8048",없음,제한없음,온라인,"- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%","*변동금리상품-가입기간은 36개월이며, 가입 후 매1년 회전주기 단위로 변동금리 적용",5,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
395,에스앤티저축은행,정기예금,4.02%,3.40%,"340,090",4.02%,단리,12개월,2023-10-06,"경영기획팀, 055-222-8110",없음,제한없음,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)","예금자보호법에 의해 원리금 기준 5,000만원까지 보호",3,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
396,에스앤티저축은행,정기예금,4.02%,3.40%,"346,429",4.02%,복리,12개월,2023-10-06,"경영기획팀, 055-222-8110",없음,제한없음,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)","예금자보호법에 의해 원리금 기준 5,000만원까지 보호",3,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
397,에스앤티저축은행,정기예금(비대면),4.02%,3.40%,"346,429",4.02%,복리,12개월,2023-10-06,"경영기획팀, 055-222-8110",없음,제한없음,온라인,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)","예금자보호법에 의해 원리금 기준 5,000만원까지 보호",3,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
398,에스앤티저축은행,정기예금(비대면),4.02%,3.40%,"340,090",4.02%,단리,12개월,2023-10-06,"경영기획팀, 055-222-8110",없음,제한없음,온라인,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)","예금자보호법에 의해 원리금 기준 5,000만원까지 보호",3,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
399,진주저축은행,"정기예금(부산,울산,창원)",4.02%,3.40%,"346,429",4.02%,복리,12개월,2023-10-23,"영업지원부, 0518051450",없음,비거주 외국인 외 제한없음,영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%","-만65세 이상 비과세 종합저축 5,000만원 가능",5,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
400,진주저축은행,"정기예금(부산,울산,창원)",4.02%,3.40%,"340,090",4.02%,단리,12개월,2023-10-23,"영업지원부, 0518051450",없음,비거주 외국인 외 제한없음,영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%","-만65세 이상 비과세 종합저축 5,000만원 가능",5,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
401,진주저축은행,지니뱅크-정기예금(비대면),4.02%,3.40%,"346,429",4.02%,복리,12개월,2023-10-23,"영업지원부, 0518051450",없음,비거주 외국인 외 제한없음,온라인,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%","-만65세 이상 비과세 종합저축 5,000만원 가능",5,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
402,진주저축은행,지니뱅크-정기예금(비대면),4.02%,3.40%,"340,090",4.02%,단리,12개월,2023-10-23,"영업지원부, 0518051450",없음,비거주 외국인 외 제한없음,온라인,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%","-만65세 이상 비과세 종합저축 5,000만원 가능",5,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
403,진주저축은행,E-정기예금(비대면),4.02%,3.40%,"346,429",4.02%,복리,12개월,2023-10-23,"영업지원부, 0518051450",없음,비거주 외국인 외 제한없음,온라인,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%","-만65세 이상 비과세 종합저축 5,000만원 가능",5,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
