,금융회사,상품명,세전이자율,세후이자율,세후이자(예시),최고우대금리,이자계산방식,기간,비교 공시일,담당부서 및 연락처,우대조건,가입대상.1,가입방법,만기후 이자율,기타유의사항,등급,cluster_km,우대사항정리,급여이체,마케팅동의,자동이체,카드실적,최초거래,주택청약,비대면,영업점,해당은행,이체횟수,만기,변동금리,이벤트,기타,나이,환경,신혼,반려인,직장인,여행
253,유니온상호저축은행,e-정기예금,3.50%,2.96%,"148,050",3.50%,단리,6개월,2023-10-31,"경영지원팀, 0532564000 (내선233)",없음,제한없음,온라인,"*1개월이내 : 약정이율과 현행이율중에 낮은금리
*1개월초과 : 보통예금이율","- 2019년7월1일 이후 신규분
*1개월미만 : 계약일의 보통예금 이율
*1개월~3개월미만 : 약정이율의 50%
*3개월~6개월미만 : 약정이율의 55%
*6개월~24개월미만 : 약정이율의 60%
*24개월이상 : 약정이율의70%",3,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
254,유니온상호저축은행,e-정기예금,3.50%,2.96%,"149,134",3.50%,복리,6개월,2023-10-31,"경영지원팀, 0532564000 (내선233)",없음,제한없음,온라인,"*1개월이내 : 약정이율과 현행이율중에 낮은금리
*1개월초과 : 보통예금이율","- 2019년7월1일 이후 신규분
*1개월미만 : 계약일의 보통예금 이율
*1개월~3개월미만 : 약정이율의 50%
*3개월~6개월미만 : 약정이율의 55%
*6개월~24개월미만 : 약정이율의 60%
*24개월이상 : 약정이율의70%",3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
255,인천저축은행,정기예금,3.50%,2.96%,"149,134",3.50%,복리,6개월,2023-11-04,"영업지원본부,032-430-2141",창구전용상품,누구나가입가능,영업점,"*만기후 1개월이내 : 최초약정이율
*만기 1개월이후 : 연0.1%",예금가입금액 10만원이상,3,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
256,인천저축은행,정기예금,3.50%,2.96%,"148,050",3.50%,단리,6개월,2023-11-04,"영업지원본부,032-430-2141",창구전용상품,누구나가입가능,영업점,"*만기후 1개월이내 : 최초약정이율
*만기 1개월이후 : 연0.1%",예금가입금액 10만원이상,3,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
257,인천저축은행,e-보다 정기예금,3.50%,2.96%,"148,050",3.50%,단리,6개월,2023-11-04,"영업지원본부,032-430-2141",인터넷뱅킹 전용상품,인터넷뱅킹가입 대상,온라인,"*만기후 1개월이내 : 최초약정이율
*만기 1개월이후 : 연0.1%",예금가입금액 10만원이상,3,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
258,인천저축은행,e-보다 정기예금,3.50%,2.96%,"149,134",3.50%,복리,6개월,2023-11-04,"영업지원본부,032-430-2141",인터넷뱅킹 전용상품,인터넷뱅킹가입 대상,온라인,"*만기후 1개월이내 : 최초약정이율
*만기 1개월이후 : 연0.1%",예금가입금액 10만원이상,3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
259,참저축은행,정기예금,3.50%,2.96%,"149,134",3.50%,복리,6개월,2023-11-08,"수신파트, 053-720-7334",없음,제한없음,영업점,*만기 후 1개월 간 : 가입이율과 만기일 당시 기간별 정기예금이율 중 낮은 단리 이율 ＊만기후 1개월초과 : 보통예금 이율 적용대상 : 19.07.01 신규가입자부터 적용 (이전가입자는 영업점 확인요망),없음,5,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
260,참저축은행,정기예금,3.50%,2.96%,"148,050",3.50%,단리,6개월,2023-11-08,"수신파트, 053-720-7334",없음,제한없음,영업점,*만기 후 1개월 간 : 가입이율과 만기일 당시 기간별 정기예금이율 중 낮은 단리 이율 ＊만기후 1개월초과 : 보통예금 이율 적용대상 : 19.07.01 신규가입자부터 적용 (이전가입자는 영업점 확인요망),없음,5,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
261,토스뱅크 주식회사,토스뱅크 먼저 이자 받는 정기예금,3.50%,2.96%,"148,050",3.50%,단리,6개월,2023-10-20,수신스쿼드 02-6713-1951 여신스쿼드 02-6713-1970,우대조건 없음,토스뱅크 통장 또는 토스뱅크 서브 통장을 보유한 만 17세 이상 실명의 개인,온라인,"· 만기 후 1개월 이내 : 만기시점 기본금리 X 50% 
· 만기 후 1개월 초과 3개월 이내 : 만기시점 기본금리 X 20% 
· 만기 후 3개월 초과 : 연 0.10%","· 계약기간 : 3개월, 6개월 
· 가입금액 : 최소 1백만원 최대 10억원",4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
262,CK저축은행,정기예금(춘천본점),3.50%,2.96%,"148,050",3.50%,단리,6개월,2023-11-07,"영업부,0332528411",없음,제한없음,영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,5,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
263,CK저축은행,정기예금(춘천본점),3.50%,2.96%,"149,134",3.50%,복리,6개월,2023-11-07,"영업부,0332528411",없음,제한없음,영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,5,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
264,아이비케이저축은행,참기특한정기예금,3.50%,2.96%,"149,134",3.50%,복리,6개월,2023-11-07,"영업기획부,0517914393",없음,제한없음,모두가능,"-만기후 1개월 이내:약정금리와 현행고시 금리중 낮은 이율
-1개월미만 해지 및 만기경과 1개월 초과 : 보통예금이율",없음,5,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
265,아이비케이저축은행,참기특한정기예금,3.50%,2.96%,"148,050",3.50%,단리,6개월,2023-11-07,"영업기획부,0517914393",없음,제한없음,모두가능,"-만기후 1개월 이내:약정금리와 현행고시 금리중 낮은 이율
-1개월미만 해지 및 만기경과 1개월 초과 : 보통예금이율",없음,5,11,우대사항없음,,,,,,,,,,,,,,,,,,,,
266,아이비케이저축은행,참기특한정기예금(비대면),3.50%,2.96%,"149,134",3.50%,복리,6개월,2023-11-07,"영업기획부,0517914393",없음,제한없음,온라인,"-만기후 1개월 이내:약정금리와 현행고시 금리중 낮은 이율
-1개월미만 해지 및 만기경과 1개월 초과 : 보통예금이율",없음,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
267,아이비케이저축은행,참기특한정기예금(비대면),3.50%,2.96%,"148,050",3.50%,단리,6개월,2023-11-07,"영업기획부,0517914393",없음,제한없음,온라인,"-만기후 1개월 이내:약정금리와 현행고시 금리중 낮은 이율
-1개월미만 해지 및 만기경과 1개월 초과 : 보통예금이율",없음,5,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
268,대백저축은행,애플정기예금,3.40%,2.88%,"144,843",3.40%,복리,6개월,2023-11-07,"총무부,053-742-3301",-,제한없음,온라인,"1개월이내-약정이율과 현행이율중 낮은이율
1개월 초과-보통예금이율(0.2%)",해당없음,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
269,대백저축은행,애플정기예금,3.40%,2.88%,"143,820",3.40%,단리,6개월,2023-11-07,"총무부,053-742-3301",-,제한없음,온라인,"1개월이내-약정이율과 현행이율중 낮은이율
1개월 초과-보통예금이율(0.2%)",해당없음,5,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
270,조은저축은행,e-정기예금,3.40%,2.88%,"144,843",3.40%,복리,6개월,2023-11-02,"(재무팀,0222600758)",없음,제한없음,온라인,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율","인터넷, 스마트폰 전용",4,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
271,조은저축은행,e-정기예금,3.40%,2.88%,"143,820",3.40%,단리,6개월,2023-11-02,"(재무팀,0222600758)",없음,제한없음,온라인,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율","인터넷, 스마트폰 전용",4,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
272,키움예스저축은행,"e-정기예금(인터넷뱅킹, 스마트뱅킹)",3.40%,2.88%,"144,843",3.40%,복리,6개월,2023-10-24,"회계팀, 0261811586",-,제한없음,온라인,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,4,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
273,키움예스저축은행,"e-정기예금(인터넷뱅킹, 스마트뱅킹)",3.40%,2.88%,"143,820",3.40%,단리,6개월,2023-10-24,"회계팀, 0261811586",-,제한없음,온라인,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,4,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
274,키움예스저축은행,SB톡톡 정기예금(비대면),3.40%,2.88%,"144,843",3.40%,복리,6개월,2023-10-24,"회계팀, 0261811586",-,제한없음,온라인,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,4,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
275,키움예스저축은행,SB톡톡 정기예금(비대면),3.40%,2.88%,"143,820",3.40%,단리,6개월,2023-10-24,"회계팀, 0261811586",-,제한없음,온라인,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,4,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
276,남양저축은행,비대면-정기예금,3.30%,2.79%,"140,553",3.30%,복리,6개월,2023-11-02,총무부0315663300,없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고객",온라인,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%",1,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
277,남양저축은행,비대면-정기예금,3.30%,2.79%,"139,590",3.30%,단리,6개월,2023-11-02,총무부0315663300,없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고객",온라인,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%",1,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
278,남양저축은행,정기예금,3.30%,2.79%,"139,590",3.30%,단리,6개월,2023-11-02,총무부0315663300,없음,제한없음,영업점,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%",1,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
279,남양저축은행,정기예금,3.30%,2.79%,"140,553",3.30%,복리,6개월,2023-11-02,총무부0315663300,없음,제한없음,영업점,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%",1,12,우대사항없음,,,,,,,,,,,,,,,,,,,,
280,남양저축은행,e-정기예금,3.30%,2.79%,"139,590",3.30%,단리,6개월,2023-11-02,총무부0315663300,없음,제한없음,온라인,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%",1,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
281,남양저축은행,e-정기예금,3.30%,2.79%,"140,553",3.30%,복리,6개월,2023-11-02,총무부0315663300,없음,제한없음,온라인,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%",1,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
282,다올저축은행,Fi 자유해지 정기예금(변동) (비대면),3.30%,2.79%,"140,553",3.30%,복리,6개월,2023-03-08,(고객문의) 1544-6700 (공시담당) 기획팀,없음,제한없음,온라인,"- 1개월 까지 : 마지막 회전도래 시 약정이율과 만기시점 고시이율을 비교하여 낮은 금리 적용
- 1개월 초과 : 연0.1%",* 변동금리상품: 가입기간은 36개월(가입후 매 3개월 단위로 약정이율 변동) / 약정이율 : 회전시점의 동일채널별 'Fi저축예금' 금리+0.30% / 중도해지이율 : 중도해지 시점 해당계좌의 약정금리와 동일,3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
283,키움예스저축은행,정기예금,3.30%,2.79%,"140,553",3.30%,복리,6개월,2023-10-24,"회계팀, 0261811586",-,제한없음,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,4,12,우대사항없음,,,,,,,,,,,,,,,,,,,,
284,키움예스저축은행,정기예금,3.30%,2.79%,"139,590",3.30%,단리,6개월,2023-10-24,"회계팀, 0261811586",-,제한없음,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
285,하나저축은행,1Q 비대면정기예금,3.30%,2.79%,"139,590",3.30%,단리,6개월,2023-11-02,(예적금)수신기획팀 0222302562 (개인대출)리테일금융부 0222302817,* 최고우대금리 : 없음,제한없음,온라인,"-1개월 이내 : 약정금리와 현행 고시금리 중 낮은 금리
-1개월 초과 : 현행 고시 보통예금 금리","1. 최저가입금액 : 10만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율
(최저금리 : 약정금리 * 50%)

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)",3,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
286,하나저축은행,1Q 비대면정기예금,3.30%,2.79%,"140,553",3.30%,복리,6개월,2023-11-02,(예적금)수신기획팀 0222302562 (개인대출)리테일금융부 0222302817,* 최고우대금리 : 없음,제한없음,온라인,"-1개월 이내 : 약정금리와 현행 고시금리 중 낮은 금리
-1개월 초과 : 현행 고시 보통예금 금리","1. 최저가입금액 : 10만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율
(최저금리 : 약정금리 * 50%)

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)",3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
287,한화저축은행,한화e-회전정기예금,3.30%,2.79%,"140,553",3.30%,복리,6개월,2023-11-01,"재무관리팀, 0326575000",-,"인터넷뱅킹, 스마트폰뱅킹 전용",온라인,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
288,한화저축은행,한화e-회전정기예금,3.30%,2.79%,"139,590",3.30%,단리,6개월,2023-11-01,"재무관리팀, 0326575000",-,"인터넷뱅킹, 스마트폰뱅킹 전용",온라인,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
289,한화저축은행,한화회전정기예금,3.30%,2.79%,"139,590",3.30%,단리,6개월,2023-11-01,"재무관리팀, 0326575000",-,제한없음,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
290,한화저축은행,한화회전정기예금,3.30%,2.79%,"140,553",3.30%,복리,6개월,2023-11-01,"재무관리팀, 0326575000",-,제한없음,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,12,우대사항없음,,,,,,,,,,,,,,,,,,,,
291,CK저축은행,"정기예금(인터넷,모바일,비대면)",3.30%,2.79%,"139,590",3.30%,단리,6개월,2023-11-07,"영업부,0332528411",없음,제한없음,온라인,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,스마트폰 및 인터넷 전용가입,5,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
292,CK저축은행,"정기예금(인터넷,모바일,비대면)",3.30%,2.79%,"140,553",3.30%,복리,6개월,2023-11-07,"영업부,0332528411",없음,제한없음,온라인,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,스마트폰 및 인터넷 전용가입,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
293,다올저축은행,Fi 자유해지 정기예금(변동) (대면),3.20%,2.71%,"136,266",3.20%,복리,6개월,2023-03-08,(고객문의) 1544-6700 (공시담당) 기획팀,없음,제한없음,영업점,"- 1개월 까지 : 마지막 회전도래 시 약정이율과 만기시점 고시이율을 비교하여 낮은 금리 적용
- 1개월 초과 : 연0.1%",* 변동금리상품: 가입기간은 36개월(가입후 매 3개월 단위로 약정이율 변동) / 약정이율 : 회전시점의 동일채널별 'Fi저축예금' 금리+0.30% / 중도해지이율 : 중도해지 시점 해당계좌의 약정금리와 동일,3,12,우대사항없음,,,,,,,,,,,,,,,,,,,,
294,더블저축은행,정기예금,3.20%,2.71%,"136,266",3.20%,복리,6개월,2023-10-31,"영업6팀, 0622207236",-,제한없음,영업점,"*만기경과 1개월이내 : 
- 해당 약정기간 정기예금 현행이율
*만기경과 1개월이후 : 보통예금 이율",예금자보호한도외 기타사항 없음,5,12,우대사항없음,,,,,,,,,,,,,,,,,,,,
295,더블저축은행,정기예금,3.20%,2.71%,"135,360",3.20%,단리,6개월,2023-10-31,"영업6팀, 0622207236",-,제한없음,영업점,"*만기경과 1개월이내 : 
- 해당 약정기간 정기예금 현행이율
*만기경과 1개월이후 : 보통예금 이율",예금자보호한도외 기타사항 없음,5,8,우대사항없음,,,,,,,,,,,,,,,,,,,,
296,더케이저축은행,정기예금,3.20%,2.71%,"136,266",3.20%,복리,6개월,2023-07-05,"전략기획팀, 02-569-5600",없음,제한없음,영업점,"-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율",없음,4,12,우대사항없음,,,,,,,,,,,,,,,,,,,,
297,더케이저축은행,정기예금,3.20%,2.71%,"135,360",3.20%,단리,6개월,2023-07-05,"전략기획팀, 02-569-5600",없음,제한없음,영업점,"-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율",없음,4,8,우대사항없음,,,,,,,,,,,,,,,,,,,,
298,더케이저축은행,e-정기예금,3.20%,2.71%,"136,266",3.20%,복리,6개월,2023-07-05,"전략기획팀, 02-569-5600",없음,제한없음,온라인,"-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율","-인터넷뱅킹, 스마트폰뱅킹 전용",4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
299,더케이저축은행,e-정기예금,3.20%,2.71%,"135,360",3.20%,단리,6개월,2023-07-05,"전략기획팀, 02-569-5600",없음,제한없음,온라인,"-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율","-인터넷뱅킹, 스마트폰뱅킹 전용",4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
300,드림저축은행,인터넷정기예금,3.20%,2.71%,"136,266",3.20%,복리,6개월,2023-11-06,경영지원부 053-663-5027,-,-제한없음,온라인,"-1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-인터넷 전용,3,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
301,드림저축은행,인터넷정기예금,3.20%,2.71%,"135,360",3.20%,단리,6개월,2023-11-06,경영지원부 053-663-5027,-,-제한없음,온라인,"-1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-인터넷 전용,3,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
302,드림저축은행,톡톡정기예금(비대면),3.20%,2.71%,"135,360",3.20%,단리,6개월,2023-11-06,경영지원부 053-663-5027,-,-제한없음,온라인,"-1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-스마트폰 전용,3,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
303,드림저축은행,톡톡정기예금(비대면),3.20%,2.71%,"136,266",3.20%,복리,6개월,2023-11-06,경영지원부 053-663-5027,-,-제한없음,온라인,"-1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-스마트폰 전용,3,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
304,삼정저축은행,정기예금,3.20%,2.71%,"136,266",3.20%,복리,6개월,2023-06-14,"영업부,0317916411",재예치 우대 : 0.1% (1년이상 예치한 정기예·적금을 1년이상 정기예금으로 재예치시 적용),제한없음,영업점,"-1개월이내: 계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은 이율
-1개월초과: 보통예금 이율",없음,1,12,우대사항없음,,,,,,,,,,,,,,,,,,,,
305,삼정저축은행,정기예금,3.20%,2.71%,"135,360",3.20%,단리,6개월,2023-06-14,"영업부,0317916411",재예치 우대 : 0.1% (1년이상 예치한 정기예·적금을 1년이상 정기예금으로 재예치시 적용),제한없음,영업점,"-1개월이내: 계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은 이율
-1개월초과: 보통예금 이율",없음,1,8,우대사항없음,,,,,,,,,,,,,,,,,,,,
306,삼정저축은행,e-정기예금,3.20%,2.71%,"135,360",3.20%,단리,6개월,2023-06-14,"영업부,0317916411",없음,제한없음,온라인,"-1개월이내: 계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은 이율
-1개월초과: 보통예금 이율",없음,1,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
307,삼정저축은행,e-정기예금,3.20%,2.71%,"136,266",3.20%,복리,6개월,2023-06-14,"영업부,0317916411",없음,제한없음,온라인,"-1개월이내: 계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은 이율
-1개월초과: 보통예금 이율",없음,1,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
308,삼정저축은행,s-정기예금,3.20%,2.71%,"136,266",3.20%,복리,6개월,2023-06-14,"영업부,0317916411",없음,제한없음,온라인,"-1개월이내: 계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은 이율
-1개월초과: 보통예금 이율",없음,1,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
309,삼정저축은행,s-정기예금,3.20%,2.71%,"135,360",3.20%,단리,6개월,2023-06-14,"영업부,0317916411",없음,제한없음,온라인,"-1개월이내: 계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은 이율
-1개월초과: 보통예금 이율",없음,1,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
310,안국저축은행,정기예금,3.20%,2.71%,"135,360",3.20%,단리,6개월,2023-10-31,"(여신팀,031-941-7271)",없음,제한없음,영업점,"1.만기후 1개월 이내 : 신규시점 해당 정기예금 이율 적용 (단, 신규시점이율과 만기시점이율을 비교하여 낮은금리적용), 만기후 1개월 이후 : 보통예금 이율",없음,5,8,우대사항없음,,,,,,,,,,,,,,,,,,,,
311,안국저축은행,정기예금,3.20%,2.71%,"136,266",3.20%,복리,6개월,2023-10-31,"(여신팀,031-941-7271)",없음,제한없음,영업점,"1.만기후 1개월 이내 : 신규시점 해당 정기예금 이율 적용 (단, 신규시점이율과 만기시점이율을 비교하여 낮은금리적용), 만기후 1개월 이후 : 보통예금 이율",없음,5,12,우대사항없음,,,,,,,,,,,,,,,,,,,,
312,안국저축은행,정기예금(비대면),3.20%,2.71%,"136,266",3.20%,복리,6개월,2023-10-31,"(여신팀,031-941-7271)",없음,제한없음,온라인,"1.만기후 1개월 이내 : 신규시점 해당 정기예금 이율 적용 (단, 신규시점이율과 만기시점이율을 비교하여 낮은금리적용), 만기후 1개월 이후 : 보통예금 이율",없음,5,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
313,안국저축은행,정기예금(비대면),3.20%,2.71%,"135,360",3.20%,단리,6개월,2023-10-31,"(여신팀,031-941-7271)",없음,제한없음,온라인,"1.만기후 1개월 이내 : 신규시점 해당 정기예금 이율 적용 (단, 신규시점이율과 만기시점이율을 비교하여 낮은금리적용), 만기후 1개월 이후 : 보통예금 이율",없음,5,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
314,안국저축은행,e-정기예금,3.20%,2.71%,"135,360",3.20%,단리,6개월,2023-10-31,"(여신팀,031-941-7271)",없음,제한없음,온라인,"1.만기후 1개월 이내 : 신규시점 해당 정기예금 이율 적용 (단, 신규시점이율과 만기시점이율을 비교하여 낮은금리적용), 만기후 1개월 이후 : 보통예금 이율",없음,5,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
315,안국저축은행,e-정기예금,3.20%,2.71%,"136,266",3.20%,복리,6개월,2023-10-31,"(여신팀,031-941-7271)",없음,제한없음,온라인,"1.만기후 1개월 이내 : 신규시점 해당 정기예금 이율 적용 (단, 신규시점이율과 만기시점이율을 비교하여 낮은금리적용), 만기후 1개월 이후 : 보통예금 이율",없음,5,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
316,유안타저축은행,정기예금,3.20%,2.71%,"136,266",3.20%,복리,6개월,2023-10-25,"경영지원팀, 02-6022-3745",없음,제한없음,영업점,"만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리",없음,2,12,우대사항없음,,,,,,,,,,,,,,,,,,,,
317,유안타저축은행,정기예금,3.20%,2.71%,"135,360",3.20%,단리,6개월,2023-10-25,"경영지원팀, 02-6022-3745",없음,제한없음,영업점,"만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리",없음,2,8,우대사항없음,,,,,,,,,,,,,,,,,,,,
318,유안타저축은행,e-정기예금,3.20%,2.71%,"136,266",3.20%,복리,6개월,2023-10-25,"경영지원팀, 02-6022-3745",없음,제한없음,온라인,"만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리",없음,2,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
319,유안타저축은행,e-정기예금,3.20%,2.71%,"135,360",3.20%,단리,6개월,2023-10-25,"경영지원팀, 02-6022-3745",없음,제한없음,온라인,"만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리",없음,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
