,금융회사,상품명,적립방식,세전이자율,세후이자율,세후이자(예시),최고우대금리,실질이자율,이자계산방식,기간,비교 공시일,담당부서 및 연락처,우대조건,가입대상.1,가입방법,만기후 이자율,기타유의사항,등급,cluster_num,우대사항정리,급여이체,마케팅동의,자동이체,카드실적,최초거래,주택청약,비대면,영업점,해당은행,이체횟수,만기,변동금리,이벤트,기타,나이,환경,신혼,반려인,직장인,여행
151,광주은행,쏠쏠한MY디지털적금,정액적립식,3.60%,3.05%,"76,140",4.00%,2.262212261804009,단리,24개월,2023-10-20,영업추진부 수신지원팀 062-239-5206 여신지원팀 062-239-6509 카드사업부 062-239-6107 *실제 상담은 인근영업점이나 당행 콜센터(1588-3388)로 문의,▶ 최고우대금리 0.4%p ①개인(신용)정보 동의: 0.2%p ②최근3개월간 정기예·적금 계좌 신규가없는경우(해지계좌포함): 0.2%p,개인 및 개인사업자,온라인,"만기후 1개월 이내: 만기일 당시 최초 가입 기간별 고시금리의 1/2 
만기후 1개월 초과: 0.1%","1. 가입기간 : 1년제, 2년제
2. 가입금액 : 월 1만원 이상 1백만원 이하 (1인1계좌)",1,8.0,"* 마케팅동의 : 0.2%p 
*해당은행 : 0.2%p [최근3개월간 정기예·적금 계좌 신규가없는경우(해지계좌포함)]",,0.2%,,,,,,,0.2%,,,,,,,,,,,
152,대한저축은행,장학적금자유식,자유적립식,3.60%,3.05%,-,3.60%,2.262212261804009,단리,24개월,2022-08-25,"영업1본부, 062-520-5935",없음,만19세 미만의 청소년만 가입가능,영업점,"- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리 
- 만기후 1개월초과 : 보통예금 금리",창구에서만 가입가능,3,9.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
153,부림저축은행,아이사랑 정기적금,정액적립식,3.60%,3.05%,"76,140",3.60%,2.262212261804009,단리,24개월,2023-10-24,"영업부, 031-443-3800",미취학아동과 부모님이 함께 가입하는 경우,미취학아동과 부모님이 함께 가입,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",.,1,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
154,HB저축은행,정기적금,정액적립식,3.60%,3.05%,"77,642",3.60%,0.0813891311997049,복리,24개월,2023-11-03,영업 18338889,해당사항없음,제한없음,영업점,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",영업점 가입 전용상품,4,7.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
155,HB저축은행,정기적금,정액적립식,3.60%,3.05%,"76,140",3.60%,2.262212261804009,단리,24개월,2023-11-03,영업 18338889,해당사항없음,제한없음,영업점,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",영업점 가입 전용상품,4,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
156,케이비저축은행,KB착한e-Plus정기적금,정액적립식,3.60%,3.05%,"76,140",3.60%,2.262212261804009,단리,24개월,2023-04-14,"영업추진부, 0221468265",없음,제한없음,온라인,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 12~36개월
- 가입금액: 1만원이상~100만원이하
- KB착한정기적금과 납입한도 합산 적용",4,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
157,케이비저축은행,KB착한e-Plus정기적금,자유적립식,3.60%,3.05%,-,3.60%,2.262212261804009,단리,24개월,2023-04-14,"영업추진부, 0221468265",없음,제한없음,온라인,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 12~36개월
- 가입금액: 1만원이상~100만원이하
- KB착한정기적금과 납입한도 합산 적용",4,6.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
158,케이비저축은행,KB착한e-Plus정기적금,정액적립식,3.60%,3.05%,"77,642",3.60%,0.0813891311997049,복리,24개월,2023-04-14,"영업추진부, 0221468265",없음,제한없음,온라인,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 12~36개월
- 가입금액: 1만원이상~100만원이하
- KB착한정기적금과 납입한도 합산 적용",4,4.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
159,케이비저축은행,KB착한e-Plus정기적금,자유적립식,3.60%,3.05%,-,3.60%,0.0813891311997049,복리,24개월,2023-04-14,"영업추진부, 0221468265",없음,제한없음,온라인,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 12~36개월
- 가입금액: 1만원이상~100만원이하
- KB착한정기적금과 납입한도 합산 적용",4,4.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
160,한국스탠다드차타드은행,퍼스트가계적금,정액적립식,3.55%,3.00%,"75,083",3.55%,2.236540813611932,단리,24개월,2023-10-20,SC제일은행 고객센터 1588-1599,없음,개인(개인사업자 포함),모두가능,"만기 후 1개월: 약정이율의 50%
만기 후 1개월 초과 1년 이내: 약정이율의 30%
만기 후 1년 초과: 약정이율의 10%",해당없음,1,8.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
161,한화저축은행,e뱅킹정기적금,정액적립식,3.55%,3.00%,"75,083",3.55%,2.236540813611932,단리,24개월,2023-11-01,"재무관리팀, 0326575000",-,"인터넷뱅킹, 스마트폰뱅킹 전용",온라인,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
162,대구은행,IM스마트적금,자유적립식,3.50%,2.96%,-,3.95%,2.2108629177369776,단리,24개월,2023-10-20,"개인여신기획부, 053-740-2230 리테일마케팅부, 053-740-2162",* 최고우대금리 : 연0.45%p - 가입일로부터 3개월 이내 1가지 이상 요건 충족시 : 연0.20%p ① 대구은행 주택청약종합저축 보유 ② 대구은행 신용(체크)카드 결제실적 보유 - 전체 계약월수 중 1/2이상 DGB대구은행 계좌에서 자동이체 납입 시 : 연0.20%p * 상품을 인터넷/스마트뱅크를 통해 가입시 우대 : 연0.05%p,실명의 개인,온라인,"만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","1. 1계좌당 가입한도 : 월 100만원 
(최저 10만원 이상)
2. 비대면채널 전용상품",1,2.0,"* 주택청약 : 0.2% [대구은행 주택청약종합저축 보유, 대구은행 신용(체크)카드 결제실적 보유로 대체 가능]
* 자동이체 : 0.2% [전체 계약월수 중 1/2이상 DGB대구은행 계좌에서 자동이체] 
* 비대면 : 0.05% [상품을 인터넷/스마트뱅크를 통해 가입시 우대 ]",,,0.2%,,,0.2%,0.05%,,,,,,,,,,,,,
163,더블저축은행,정기적금,정액적립식,3.50%,2.96%,"74,025",3.50%,2.2108629177369776,단리,24개월,2023-06-27,"영업6팀, 0622207236",없음,제한없음,영업점,"*만기경과 1개월이내 : 
- 해당 약정기간 정기적금 현행이율
*만기경과 1개월이후 : 보통예금 이율",예금자보호한도외 기타사항 없음,5,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
164,더블저축은행,"정기적금(인터넷뱅킹,비대면)",정액적립식,3.50%,2.96%,"74,025",3.50%,2.2108629177369776,단리,24개월,2023-06-27,"영업6팀, 0622207236",없음,제한없음,온라인,"*만기경과 1개월이내 : 
- 해당 약정기간 정기적금 현행이율
*만기경과 1개월이후 : 보통예금 이율",예금자보호한도외 기타사항 없음,5,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
165,동원제일저축은행,정기적금,정액적립식,3.50%,2.96%,"75,445",3.50%,0.0288425004482562,복리,24개월,2022-10-04,"기획부, 1544-8811",없음,제한없음,영업점,"-만기 후 1개월 까지: 최종약정이율과 현재이율 중 낮은금리 적용
-만기 후 1개월 초과: 보통예금 금리 적용",-,4,7.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
166,동원제일저축은행,정기적금,정액적립식,3.50%,2.96%,"74,025",3.50%,2.2108629177369776,단리,24개월,2022-10-04,"기획부, 1544-8811",없음,제한없음,영업점,"-만기 후 1개월 까지: 최종약정이율과 현재이율 중 낮은금리 적용
-만기 후 1개월 초과: 보통예금 금리 적용",-,4,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
167,드림저축은행,인터넷 정기적금,정액적립식,3.50%,2.96%,"74,025",3.50%,2.2108629177369776,단리,24개월,2023-11-06,경영지원부 053-663-5027,-,- 제한없음,온라인,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-인터넷 전용,3,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
168,드림저축은행,정기적금,정액적립식,3.50%,2.96%,"74,025",3.50%,2.2108629177369776,단리,24개월,2023-11-06,경영지원부 053-663-5027,-,- 제한없음,영업점,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,3,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
169,드림저축은행,톡톡 정기적금 (비대면),정액적립식,3.50%,2.96%,"74,025",3.50%,2.2108629177369776,단리,24개월,2023-11-06,경영지원부 053-663-5027,-,- 제한없음,온라인,"-1개월 이내: 공시이율과 약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리","-스마트폰
전용",3,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
170,에스앤티저축은행,정기적금,정액적립식,3.50%,2.96%,"74,025",3.50%,2.2108629177369776,단리,24개월,2023-03-29,"경영기획팀, 055-222-8110",없음,제한없음,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 이후 : 0.20% (보통예금 금리적용)","예금자보호법에 의해 원리금 기준 5,000만원까지 보호",3,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
171,에스앤티저축은행,정기적금(비대면),정액적립식,3.50%,2.96%,"74,025",3.50%,2.2108629177369776,단리,24개월,2023-03-29,"경영기획팀, 055-222-8110",없음,제한없음,온라인,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 이후 : 0.20% (보통예금 금리적용)","예금자보호법에 의해 원리금 기준 5,000만원까지 보호",3,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
172,예가람저축은행,예가람 멤버십 정기적금,정액적립식,3.50%,2.96%,"74,025",4.00%,2.2108629177369776,단리,24개월,2023-10-04,"영업추진팀, 공시담당:0269067000, 상품문의:1877-7788",*인터넷뱅킹가입*거래기간 1년이상*정기예금 1천만원이상 또는 계약금액 이상예치*현재 정기적금 거래 또는 만기후 신규재가입*현재 여신상품거래 또는 완납,제한없음,영업점,"* 만기후 1개월 이내 : 가입당시 약정금리
* 만기후 1개월 초과 : 보통예금금리",영업점 전용상품,3,0.0,"* 기타 : 0.5% [세부 항목별 우대금리 확인 불가 (인터넷뱅킹가입, 거래기간 1년이상, 정기예금 1천만원이상 또는 계약금액 이상예치, 현재 정기적금 거래 또는 만기후 신규재가입, 현재 여신상품거래 또는 완납)]",,,,,,,,,,,,,,0.5%,,,,,,
173,참저축은행,정기적금,정액적립식,3.50%,2.96%,"74,025",3.50%,2.2108629177369776,단리,24개월,2023-03-14,"수신파트, 053-720-7334",없음,제한없음,모두가능,*만기 후 1개월 간 : 가입이율과 만기일 당시 기간별 정기적금이율 중 낮은 이율 ＊만기후 1개월초과 : 보통예금 이율(연0.25%) * 적용대상 : 19.07.01 신규가입자부터 적용 (이전가입자는 영업점 확인요망),없음,5,3.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
174,청주저축은행,정기적금,자유적립식,3.50%,2.96%,-,3.50%,2.2108629177369776,단리,24개월,2023-11-06,"(총무팀,043-256-9114)",없음,제한없음,모두가능,만기 후 : 1%,제한없음,4,6.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
175,페퍼저축은행,정기적금,정액적립식,3.50%,2.96%,"74,025",3.50%,2.2108629177369776,단리,24개월,2023-03-02,예금담당자 03180159344 대출문의 15990722,우대사항 없음,제한없음,영업점,"* 만기 후 1개월 이내 기간 : 최종 이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용",최소가입금액: 1만원 이상,5,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
176,페퍼저축은행,"정기적금 (인터넷,스마트,비대면)",정액적립식,3.50%,2.96%,"74,025",3.50%,2.2108629177369776,단리,24개월,2023-03-02,예금담당자 03180159344 대출문의 15990722,우대사항 없음,제한없음,온라인,"* 만기 후 1개월 이내 기간 : 최종 이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용",최소가입금액: 1만원 이상,5,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
177,페퍼저축은행,페퍼스정기적금 (디지털페퍼앱),정액적립식,3.50%,2.96%,"74,025",3.50%,2.2108629177369776,단리,24개월,2023-03-02,예금담당자 03180159344 대출문의 15990722,우대사항 없음,실명의 개인,온라인,"* 만기 후 1개월 이내 기간 : 최종 이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용","비대면 전용상품
최소가입금액: 1만원 이상",5,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
178,한국투자저축은행,비대면 정기적금,정액적립식,3.50%,2.96%,"74,025",3.50%,2.2108629177369776,단리,24개월,2023-10-30,"예금/대출 문의 1577-6333, 공시부서(영업지원팀)031-788-0306",- 없음,제한없음,온라인,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",- 없음,1,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
179,한국투자저축은행,스마트뱅킹 정기적금,정액적립식,3.50%,2.96%,"74,025",3.50%,2.2108629177369776,단리,24개월,2023-10-30,"예금/대출 문의 1577-6333, 공시부서(영업지원팀)031-788-0306",- 없음,제한없음,온라인,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",- 없음,1,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
180,한국투자저축은행,스마트뱅킹 정기적금(자유적립식),자유적립식,3.50%,2.96%,-,3.50%,2.2108629177369776,단리,24개월,2023-10-30,"예금/대출 문의 1577-6333, 공시부서(영업지원팀)031-788-0306",- 없음,제한없음,온라인,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",- 없음,1,6.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
181,한국투자저축은행,인터넷정기적금,정액적립식,3.50%,2.96%,"74,025",3.50%,2.2108629177369776,단리,24개월,2023-10-30,"예금/대출 문의 1577-6333, 공시부서(영업지원팀)031-788-0306",- 없음,제한없음,온라인,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",- 없음,1,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
182,한국투자저축은행,인터넷정기적금(자유적립식),자유적립식,3.50%,2.96%,-,3.50%,2.2108629177369776,단리,24개월,2023-10-30,"예금/대출 문의 1577-6333, 공시부서(영업지원팀)031-788-0306",- 없음,제한없음,온라인,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",- 없음,1,6.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
183,한화저축은행,한화가족사랑정기적금,정액적립식,3.50%,2.96%,"74,025",3.50%,2.2108629177369776,단리,24개월,2023-11-01,"재무관리팀, 0326575000",-,없음,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
184,케이비저축은행,KB착한정기적금,정액적립식,3.50%,2.96%,"74,025",3.60%,2.2108629177369776,단리,24개월,2023-04-14,"영업추진부, 0221468265","- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",제한없음,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 12~36개월
- 가입금액: 1만원이상~100만원이하
- Kbe-Plus착한정기적금과 납입한도 합산 적용",4,0.0,* 비대면 : 0.1% [인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시],,,,,,,0.1%,,,,,,,,,,,,,
185,케이비저축은행,KB착한정기적금,자유적립식,3.50%,2.96%,-,3.60%,2.2108629177369776,단리,24개월,2023-04-14,"영업추진부, 0221468265","- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",제한없음,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 12~36개월
- 가입금액: 1만원이상~100만원이하
- Kbe-Plus착한정기적금과 납입한도 합산 적용",4,9.0,* 비대면 : 0.1% [인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시],,,,,,,0.1%,,,,,,,,,,,,,
186,케이비저축은행,KB착한정기적금,정액적립식,3.50%,2.96%,"75,445",3.60%,0.0288425004482562,복리,24개월,2023-04-14,"영업추진부, 0221468265","- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",제한없음,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 12~36개월
- 가입금액: 1만원이상~100만원이하
- Kbe-Plus착한정기적금과 납입한도 합산 적용",4,7.0,* 비대면 : 0.1% [인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시],,,,,,,0.1%,,,,,,,,,,,,,
187,케이비저축은행,KB착한정기적금,자유적립식,3.50%,2.96%,-,3.60%,0.0288425004482562,복리,24개월,2023-04-14,"영업추진부, 0221468265","- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",제한없음,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 12~36개월
- 가입금액: 1만원이상~100만원이하
- Kbe-Plus착한정기적금과 납입한도 합산 적용",4,7.0,* 비대면 : 0.1% [인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시],,,,,,,0.1%,,,,,,,,,,,,,
188,대구은행,내손안에 적금,정액적립식,3.48%,2.94%,"73,603",4.03%,2.200589952947208,단리,24개월,2023-10-20,"개인여신기획부, 053-740-2230 리테일마케팅부, 053-740-2162","* 최고우대금리 : 연0.55%p - 대구은행 인터넷뱅킹,스마트뱅킹을 통하여 최초로 적립식예금 가입 시 : 연0.20%p - 상품 가입 전 최근 3개월 이내 대구은행 인터넷,스마트 뱅킹을 통한 이체거래 3회 이상 : 연0.10%p - 상품 가입 전 수수료우대 통장 보유 고객 : 연0.20%p * 상품을 스마트뱅킹을 통해 가입 시 : 연0.05%p",실명의 개인,온라인,"만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","1. 1계좌당 가입한도 : 월 100만원 
(최저 10만원 이상)
2. iM뱅크 전용상품",1,8.0,"* 최초거래 : 0.2% [대구은행 인터넷뱅킹,스마트뱅킹을 통하여 최초로 적립식예금 가입 시]
* 비대면 : 0.05% [상품을 인터넷/스마트뱅킹을 통해 가입시]
* 해당은행 : 0.1% [상품 가입 전  3개월 이내 대구은행 인터넷,스마트 뱅킹을 통한 이체거래 3회 이상 시 , 상품 가입 전 수수료우대 통장 보유 시 0.2% 가산]",,,,,0.2%,,0.05%,,0.1%,,,,,,,,,,,
189,대구은행,마이(My)적금,정액적립식,3.48%,2.94%,"73,603",4.38%,2.200589952947208,단리,24개월,2023-10-20,"개인여신기획부, 053-740-2230 리테일마케팅부, 053-740-2162",* 최고우대금리 : 연0.90%p - 주택청약종합저축or대출 보유 : 연0.20%p - 공과금 자동이체 실적/신규등록 - 증권연계계좌 보유 - 비대면 가입 상품 보유 - 카카오페이 실적 - 대구은행 카드 실적 - 환전 실적 - IM뱅크앱 통한 가입 각 연0.10%p * 상품을 인터넷/스마트뱅킹을 통해 가입시 : 연0.05%p,실명의 개인,모두가능,"만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","1계좌당 가입한도 : 월 50만원 
(최저 1만원 이상)",1,8.0,"* 주택청약 : 0.2% [주택청약종합저축 혹은 대출 보유시]
* 비대면 : 0.05% [모바일앱(IM뱅크앱) 가입시 0.1% 가산 가능]
* 자동이체 : 0.1% [공과금 자동이체 실적 혹은 신규등록 ]
* 카드실적 : 0.1% [대구은행 카드실적시,   카카오페이 실적시 0.1% 가산 가능]
* 해당은행 : 0.1% [비대면가입상품보유]
* 기타 : 0.1% [환전실적시, 증권연계계좌보유 0.1% 가산 가능]",,,0.1%,0.1%,,0.2%,0.05%,,0.1%,,,,,0.1%,,,,,,
190,농협은행주식회사,NH고향사랑기부적금,자유적립식,3.45%,2.92%,-,4.35%,2.18517856931848,단리,24개월,2023-11-14,"마케팅지원부, 02-2080-7799(여신), 7776(수신)",1. 고향사랑기부금 납부고객 우대 : 0.5%p 2-1. 만 65세 이상 고령자 우대 : 0.1%p 2-2. 만 19~34세 MZ고객 우대 : 0.3%p 3. 고향사랑특별금리 : 0.1%p(금리시장상황에 따라 변동 가능) - 고향사랑특별금리는 상품 가입고객 모두에게 적용,개인,모두가능,"만기후 1년 이내 : 만기시점 계약기간별 기본금리의 1/2
만기후 1년 초과 : 보통예금 금리","1.초입금1만원 이상 및 매회 1천원 이상, 매월50만원이내
(단, 만기일 전 3개월 이내에는 이전 적립금 합계액을 초과하여 입금불가)

2. 고향사랑기부금 우대금리는 농협은행/농축협 영업점 또는 고향사랑e음 홈페이지를 통한 고향사랑기부금 납부실적이 확인되는 경우 제공

3. 연간 판매액의 0.1% 공익기금 적립",1,5.0,"* 이벤트 : 0.1% [고향사랑특별금리 : 0.1%, 고향사랑기부금 납부시 0.5% 추가] 
*나이 : 0.3% [만 65세 이상 고령자 : 0.1%, 만 19 ~ 34세 MZ고객 : 0.3%] ",,,,,,,,,,,,,0.1%,,0.3%,,,,,
191,부산은행,저탄소 실천 적금,자유적립식,3.45%,2.92%,-,3.85%,2.18517856931848,단리,24개월,2023-10-31,"(예금)마케팅추진부, 051-620-3339 (대출)여신기획부, 051-620-3423 실제 상담은 인근 영업점이나 당행 콜센터(1588-6200)로 문의",조건 달성여부에 따라 우대금리 적용 *개인형 우대이율: 최대0.4% *기업형(개인사업자 및 법인)우대이율: 최대0.4%,제한없음,모두가능,"- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","1. 가입한도: 월 1만원 이상 1천만원 이하 원단위 (월 1천만원 이하 불입 가능)
2. 자유적립식",1,5.0,* 기타 : 0.4% [조건(개인/기업) 달성여부에 따라 우대금리 적용 개인형 우대이율],,,,,,,,,,,,,,0.4%,,,,,,
192,하나은행,내맘적금,정액적립식,3.45%,2.92%,"72,968",3.95%,2.18517856931848,단리,24개월,2023-10-20,가계수신(예금) 02-1599-1111(리테일사업부) 가계여신(대출) 02-2002-1249(리테일사업부),하나은행 통장에서 계약기간의 1/2이상 월부금 자동이체실적 충족 시 연 0.50%,"실명의 개인
또는 개인사업자(1인 다계좌 가능)",모두가능,"1개월 이내 : 지급당시 해당기간별 일반정기적금 기본금리 1/2
1개월 초과 : 지급당시 해당기간별 일반정기적금 기본금리 1/4","1. 1인 다계좌 가능
2. 가입금액
   - 1천원 이상~1,000만원 이하(원단위)
3. 적립한도
    - 자유적립식 : 매월 1원 이상~1,000만원 이하(원단위)
    - 정액적립식 : 매월 1천원 이상~1,000만원 이하(원단위)",1,8.0,* 자동이체 : 0.5% [하나은행 통장에서 1년이상 월부금 자동이체실적 충족 시],,,0.5%,,,,,,,,,,,,,,,,,
193,광주은행,쏠쏠한MY디지털적금,자유적립식,3.40%,2.88%,-,3.80%,2.159487763489598,단리,24개월,2023-10-20,영업추진부 수신지원팀 062-239-5206 여신지원팀 062-239-6509 카드사업부 062-239-6107 *실제 상담은 인근영업점이나 당행 콜센터(1588-3388)로 문의,▶ 최고우대금리 0.4%p ①개인(신용)정보 동의: 0.2%p ②최근3개월간 정기예·적금 계좌 신규가없는경우(해지계좌포함): 0.2%p,개인 및 개인사업자,온라인,"만기후 1개월 이내: 만기일 당시 최초 가입 기간별 고시금리의 1/2 
만기후 1개월 초과: 0.1%","1. 가입기간 : 1년제, 2년제
2. 가입금액 : 월 1만원 이상 1백만원 이하 (1인1계좌)",1,2.0,"* 마케팅동의: 0.2%p [개인(신용)정보 동의] 
* 해당은행 : 0.2%p [최근3개월간 정기예·적금 계좌 신규가없는경우(해지계좌포함): 0.2%p]",,0.2%,,,,,,,0.2%,,,,,,,,,,,
194,광주은행,해피라이프_여행스케치적금V,정액적립식,3.40%,2.88%,"71,910",4.60%,2.159487763489598,단리,24개월,2023-10-20,영업추진부 수신지원팀 062-239-5206 여신지원팀 062-239-6509 카드사업부 062-239-6107 *실제 상담은 인근영업점이나 당행 콜센터(1588-3388)로 문의,▶ 최고우대금리 1.20%p ①해피라이프_여행스케치외화적금V 동일자가입 0.5%p ②해지원금 기준 500만원이상 : 최고0.2%p ③신용(체크)카드사용실적300만원이상:최고 0.3%p ④개인(신용)정보 동의: 0.2%p,"제한없음(단,국가및지방자치단체제외)",모두가능,"*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 고시금리의 1/2 
*만기후 1개월 초과: 0.1%","1. 가입기간 : 6개월이상 3년제
2. 가입금액 : 월5만원 이상 5백만원 이하 (1인1계좌)",1,8.0,"* 해당은행 : 0.5% [해피라이프_여행스케치외화적금V 동일자가입] 
* 만기 : 0.2%p [해지원금 기준 500만원이상 : 최고] 
* 카드실적 : 0.3%p [신용(체크)카드사용실적300만원이상]
*마케팅동의 : 0.2%p",,0.2%,,0.3%,,,,,0.5%,,0.2%,,,,,,,,,
195,금화저축은행,정기적금,자유적립식,3.40%,2.88%,-,3.40%,2.159487763489598,단리,24개월,2023-11-10,"경영지원팀,032-452-6043",창구전용상품,제한없음,영업점,"- 만기 후 1개월 이내 : 약정금리
- 만기 후 1개월 초과 : 보통예금 이율",없음,1,9.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
